,post_cum_y,preds,post_preds,post_preds_lower,post_preds_upper,preds_lower,preds_upper,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
2016-11-20,,119.05057829876777,,,,110.1346100670552,127.96654653048034,,,,-12.050578298767775,-20.966546530480343,-3.134610067055206,,,
2016-11-27,,118.74766737809102,,,,109.83229404992863,127.66304070625343,,,,-12.414334044757709,-21.32970737292011,-3.4989607165953203,,,
2016-12-04,,116.46952839891262,,,,107.55472055470399,125.38433624312123,,,,-13.136195065579301,-22.05100290978791,-4.2213872213706765,,,
2016-12-11,,108.271864162124,,,,99.35759397536815,117.18613434887986,,,,-6.271864162124004,-15.186134348879861,2.6424060246318533,,,
2016-12-18,,108.11654020374539,,,,99.20278134221451,117.03029906527628,,,,-3.1165402037453873,-12.030299065276282,5.797218657785493,,,
2016-12-25,,108.03970717527763,,,,99.12643470944953,116.95297964110573,,,,-6.373040508610941,-15.286312974439042,2.540231957217159,,,
2017-01-01,,111.81866833459875,,,,102.90585865271237,120.73147801648514,,,,-8.818668334598755,-17.73147801648514,0.09414134728763202,,,
2017-01-08,,107.66769180504782,,,,98.75532253421403,116.58006107588162,,,,-7.6676918050478236,-16.580061075881616,1.2446774657859692,,,
2017-01-15,,107.48099011308406,,,,98.56904004594081,116.39294018022731,,,,-7.4809901130840615,-16.392940180227313,1.4309599540591904,,,
2017-01-22,,107.29952111337096,,,,98.38797013982133,116.2110720869206,,,,-7.799521113370957,-16.711072086920595,1.1120298601786658,,,
2017-01-29,,107.11100705017856,,,,98.19983609379544,116.02217800656169,,,,-7.111007050178557,-16.02217800656169,1.8001639062045598,,,
2017-02-05,,106.93972619175213,,,,98.0289171504724,115.85053523303188,,,,-7.439726191752129,-16.350535233031877,1.4710828495276047,,,
2017-02-12,,106.76111735521373,,,,97.85065304598062,115.67158166444683,,,,-6.761117355213727,-15.671581664446833,2.1493469540193786,,,
