,post_cum_y,preds,post_preds,post_preds_lower,post_preds_upper,preds_lower,preds_upper,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
2016-01-31,,122.26788458912446,,,,113.97262972279879,130.56313945545014,,,,1.0866024232984444,-7.208652443027233,9.381857289624122,,,
2016-02-07,,119.54228590066496,,,,111.25576740494236,127.82880439638755,,,,24.0778519392142,15.79133344349161,32.3643704349368,,,
2016-02-14,,121.49521517433195,,,,113.2165910503379,129.77383929832598,,,,6.38112706430735,-1.8974970596866854,14.6597511883014,,,
2016-02-21,,121.22876425409467,,,,112.95730166883219,129.50022683935714,,,,0.678697679109689,-7.59276490615278,8.950160264372172,,,
2016-02-28,,121.39248942045253,,,,113.12754670563346,129.65743213527162,,,,-0.14246885616857696,-8.407411570987662,8.122473858650494,,,
2016-03-06,,121.0414662641758,,,,112.78247848131839,129.30045404703318,,,,3.5511567764906573,-4.707831006366732,11.81014455934806,,,
2016-03-13,,122.22936003819264,,,,113.97582729426304,130.48289278212224,,,,4.000936670198641,-4.252596073730956,12.254469414128238,,,
2016-03-20,,123.28801169967392,,,,115.03948960724948,131.53653379209837,,,,4.323591171139498,-3.924930921284954,12.572113263563935,,,
2016-03-27,,123.72343431705417,,,,115.47952614325662,131.9673424908517,,,,2.5516502376245427,-5.692257936172993,10.795558411422093,,,
2016-04-03,,124.09410227894142,,,,115.85445243652737,132.33375212135547,,,,2.8262022895865044,-5.413447552827549,11.065852132000558,,,
2016-04-10,,123.84053249480522,,,,115.60482110905863,132.0762438805518,,,,-0.2576802188517746,-8.493391604598358,7.978031166894809,,,
2016-04-17,,123.25169731015447,,,,115.01963565492373,131.4837589653852,,,,0.3845340467025835,-7.847527608528139,8.61659570193332,,,
2016-04-24,,122.99644513771064,,,,114.76777177881308,131.2251184966082,,,,1.0859971302379563,-7.142676228659596,9.314670489135509,,,
2016-05-01,,123.41382543228647,,,,115.18830295057938,131.63934791399356,,,,1.2870514519882335,-6.938471029718855,9.512573933695322,,,
2016-05-08,,124.70275443317541,,,,116.48016662570495,132.9253422406459,,,,1.7093009400659014,-6.513286867404588,9.931888747536362,,,
2016-05-15,,124.67830302138644,,,,116.45845249920914,132.89815354356372,,,,4.119561485240965,-4.100289036936317,12.339412007418261,,,
2016-05-22,,125.72479095913202,,,,117.50749707613073,133.9420848421333,,,,3.504533706812353,-4.712760176188937,11.721827589813643,,,
2016-05-29,,126.44814138493902,,,,118.23323844430242,134.66304432557564,,,,2.340969573020999,-5.873933367615621,10.555872513657604,,,
2016-06-05,,127.40833282354536,,,,119.19566851834509,135.62099712874564,,,,0.5287704554306742,-7.683893849769603,8.741434760630952,,,
2016-06-12,,128.18142606653535,,,,119.97086011860748,136.3919920144632,,,,0.9415077103645899,-7.269058237563257,9.152073658292466,,,
2016-06-19,,128.27427334739133,,,,120.06567631495669,136.48287037982598,,,,1.6261283820879555,-6.582468650346698,9.834725414522595,,,
2016-06-26,,128.15131855150437,,,,119.94457078098154,136.3580663220272,,,,2.023298058732564,-6.183449711790274,10.230045829255403,,,
2016-07-03,,129.00244907825748,,,,120.79743977979118,137.2074583767238,,,,0.32550178293791987,-7.879507515528388,8.530511081404228,,,
2016-07-10,,130.8837730774863,,,,122.6803995070292,139.08714664794343,,,,-1.5474019366573941,-9.750775507114525,6.655971633799709,,,
2016-07-17,,130.24122001348925,,,,122.0393867469917,138.44305327998683,,,,-0.250044604244664,-8.451877870742237,7.951788662252895,,,
2016-07-24,,131.19587725538722,,,,122.99549554288498,139.39625896788948,,,,-2.2250104943363738,-10.425392206838637,5.975371218165861,,,
2016-07-31,,131.13254235062658,,,,122.93352953986543,139.33155516138774,,,,-1.450963741550936,-9.649976552312097,6.748049069210211,,,
2016-08-07,,133.00715011157357,,,,124.80942913234554,141.20487109080162,,,,5.494011255038231,-2.703709724189821,13.691732234266254,,,
2016-08-14,,131.63123618766843,,,,123.43473508931528,139.8277372860216,,,,-0.23296846028603113,-8.429469558639198,7.963532638067122,,,
2016-08-21,,131.63543963498375,,,,123.44009117059625,139.8307880993713,,,,-2.011464881683935,-10.20681334607147,6.183883582703572,,,
2016-08-28,,131.5658649899828,,,,123.37160624172621,139.76012373823937,,,,-2.869048255103394,-11.063307003359967,5.325210493153193,,,
2016-09-04,,132.38002411678687,,,,124.18679615754438,140.57325207602935,,,,-2.5049143438601504,-10.698142303102628,5.6883136153823415,,,
2016-09-11,,132.21192627666355,,,,124.01967386383355,140.40417868949356,,,,-2.5627728275194386,-10.755025240349454,5.629479585310563,,,
2016-09-18,,131.37692917706116,,,,123.1856004748922,139.56825787923012,,,,-0.5432718416542173,-8.734600543823177,7.6480568605147425,,,
2016-09-25,,130.82853085821208,,,,122.63807718552641,139.01898453089777,,,,1.2262242293777206,-6.964229443307971,9.416677902063384,,,
2016-10-02,,129.86414630776,,,,121.67452190831503,138.053770707205,,,,0.15359616766519935,-8.036028231779795,8.343220567110166,,,
2016-10-09,,129.97100673057125,,,,121.78216856365158,138.15984489749093,,,,6.609703379003946,-1.5791347879157343,14.798541545923612,,,
2016-10-16,,130.55937278401353,,,,122.37128033314015,138.7474652348869,,,,-4.215605110673479,-12.40369756154685,3.972487340199905,,,
2016-10-23,,130.1906221003186,,,,122.0032371982161,138.3780070024211,,,,-4.229643044467608,-12.417027946570116,3.957741857634886,,,
2016-10-30,,129.99085840121572,,,,121.80414506939799,138.17757173303343,,,,-4.680026559335644,-12.866739891153358,3.506686772482084,,,
2016-11-06,,130.43169495347112,,,,122.24561925499684,138.61777065194542,,,,-7.887923107268563,-16.07399880574286,0.2981525912057208,,,
2016-11-13,,128.4721681790084,,,,120.28669808312257,136.65763827489425,,,,-7.619977803121458,-15.805447899007305,0.5654922927643753,,,
2016-11-20,,126.60170087747575,,,,118.41680613499877,134.78659561995272,,,,-6.436588891856303,-14.621483634333273,1.7483058506206817,,,
2016-11-27,,127.78783268202588,,,,119.60348471047688,135.9721806535749,,,,-7.289387589703239,-15.473735561252255,0.8949603818457632,,,
2016-12-04,,124.87972328917694,,,,116.69589506672874,133.06355151162515,,,,-7.058038701363216,-15.241866923811429,1.1257895210849824,,,
2016-12-11,,121.09578892841677,,,,112.91245489587686,129.27912296095667,,,,-5.043004733595453,-13.226338766135356,3.140329298944451,,,
2016-12-18,,119.48301428170235,,,,111.30015025179891,127.66587831160581,,,,-1.8058290420311351,-9.988693071934591,6.377034987872307,,,
2016-12-25,,121.21769265212974,,,,113.03527572545696,129.40010957880253,,,,-4.726646312176541,-12.909063238849328,3.4557706144962452,,,
2017-01-01,,122.98933539058221,,,,114.80734387762537,131.17132690353904,,,,-5.318832955373821,-13.500824468330649,2.86315855758302,,,
2017-01-08,,119.20990193340653,,,,111.02831528212562,127.39148858468744,,,,-5.701631090883453,-13.883217742164362,2.479955560397457,,,
2017-01-15,,118.04249393628781,,,,109.86129266479035,126.22369520778527,,,,-4.583225655606583,-12.76442692710404,3.5979756158908742,,,
2017-01-22,,117.63010716445635,,,,109.44927279833617,125.81094153057653,,,,-4.479571489214038,-12.660405855334218,3.701262876906142,,,
2017-01-29,,117.02379035599817,,,,108.84330536995772,125.20427534203863,,,,-4.615514893035083,-12.795999879075538,3.564970093005371,,,
2017-02-05,,116.90606640757798,,,,108.72591417098819,125.08621864416777,,,,-4.479150590288455,-12.659302826878246,3.7010016463013358,,,
2017-02-12,,116.73931852950426,,,,108.55948325558855,124.91915380341997,,,,-3.6626482118700636,-11.842483485785777,4.51718706204565,,,
2017-02-19,,116.45206025796541,,,,108.27252695632322,124.6315935596076,,,,-2.7244587198734678,-10.903992021515649,5.455074581768727,,,
2017-02-26,,115.73339757234419,,,,107.55415200455583,123.91264314013254,,,,-2.4355408004042687,-10.614786368192625,5.743704767384088,,,
2017-03-05,,115.79315581527315,,,,107.61418445335056,123.97212717719573,,,,-1.2240017657657063,-9.402973127688284,6.954969596156886,,,
2017-03-12,,116.33640973686852,,,,108.15769972433787,124.51511974939916,,,,-2.087861071610803,-10.266571084141447,6.090848940919841,,,
2017-03-19,,116.47564141851358,,,,108.29718053393412,124.65410230309301,,,,-2.0315157949965794,-10.209976679576016,6.1469450895828714,,,
2017-03-26,,116.43553211202662,,,,108.2573087347674,124.61375548928584,,,,-1.858631190367575,-10.03685456762679,6.31959218689164,,,
2017-04-02,,116.04989931309146,,,,107.87190239120234,124.22789623498059,,,,-1.3401506299820198,-9.518147551871152,6.837846291907098,,,
2017-04-09,,117.3132755750992,,,,109.13549459512694,125.49105655507145,,,,-0.26754133262456037,-8.445322312596815,7.910239647347694,,,
2017-04-16,,117.46612085887416,,,,109.28854581748635,125.64369590026196,,,,-1.5179156899721136,-9.69549073135991,6.659659351415698,,,
2017-04-23,,117.52404738478626,,,,109.34666876207723,125.70142600749529,,,,-2.027243380165615,-10.204622002874643,6.1501352425434135,,,
2017-04-30,,116.95059668228672,,,,108.77340541664991,125.12778794792354,,,,-1.81676819990615,-9.993959465542972,6.360423065730657,,,
2017-05-07,,117.82017376442145,,,,109.64316122888181,125.9971862999611,,,,-0.07356960282824332,-8.25058213836789,8.103442932711403,,,
2017-05-14,,119.19234493426842,,,,111.01550291417696,127.36918695435986,,,,-0.1795499857806675,-8.35639200587211,7.997292034310789,,,
2017-05-21,,119.7511468097709,,,,111.57446748177104,127.92782613777075,,,,0.10450697761160654,-8.072172350388243,8.28118630561147,,,
2017-05-28,,120.92386845978305,,,,112.74734437196541,129.10039254760068,,,,-1.8134850732014058,-9.990009161019032,6.363039014616234,,,
2017-06-04,,122.23545838942897,,,,114.05908244259771,130.41183433626023,,,,-0.5337379972029765,-8.710113944034234,7.642637949628281,,,
2017-06-11,,125.58807061904615,,,,117.41183604902558,133.7643051890667,,,,-3.3120749786549197,-11.488309548675474,4.864159591365649,,,
2017-06-18,,125.82441996714468,,,,117.64832032806031,134.00051960622906,,,,-2.6248384866318304,-10.800938125716215,5.55126115245254,,,
2017-06-25,,126.11535770761334,,,,117.93938685608622,134.29132855914048,,,,-1.459311026358705,-9.635281877885845,6.716659825168421,,,
2017-07-02,,126.56982108236063,,,,118.3939731625585,134.7456690021628,,,,-2.926536431730497,-11.102384351532663,5.2493114880716405,,,
2017-07-09,,128.35098291629652,,,,120.17525234578906,136.52671348680397,,,,-3.516954941177076,-11.69268551168453,4.658775629330378,,,
2017-07-16,,128.19481531834168,,,,120.0191967747112,136.37043386197215,,,,-2.0675863391400355,-10.243204882770499,6.108032204490442,,,
2017-07-23,,129.30978698575188,,,,121.13427539391385,137.4852985775899,,,,-1.9629654177038134,-10.13847700954183,6.212546174134218,,,
2017-07-30,,128.95307098408176,,,,120.77766150427306,137.12848046389047,,,,-1.5357391710830512,-9.711148650891758,6.6396703087256554,,,
2017-08-06,,129.27948656150858,,,,121.10417457790395,137.45479854511322,,,,-0.9925985854900432,-9.167910569094687,7.182713398114586,,,
2017-08-13,,131.85317370708398,,,,123.67795481700428,140.02839259716367,,,,1.000992959582618,-7.174225930497073,9.176211849662323,,,
2017-08-20,,133.0688669648792,,,,124.8937369685569,141.24399696120145,,,,-7.66938941069985,-15.844519407022105,0.5057405856224477,,,
2017-08-27,,132.7708049111735,,,,124.59575980204364,140.9458500203034,,,,-8.096416878535209,-16.27146198766509,0.07862823059465995,,,
2017-09-03,,129.86601643605624,,,,121.69105239154277,138.04098048056971,,,,-4.239499023120942,-12.414463067634415,3.935465021392531,,,
2017-09-10,,130.13775547012293,,,,121.96286884289286,138.31264209735298,,,,-5.063951865399574,-13.238838492629625,3.1109347618304923,,,
2017-09-17,,128.39173046972238,,,,120.21691777938133,136.56654316006342,,,,-2.7035723926928625,-10.878385083033905,5.47124029764818,,,
2017-09-24,,127.29801899653809,,,,119.12327692174271,135.47276107133348,,,,-2.5470822976620013,-10.721824372457391,5.627659777133374,,,
2017-10-01,,126.48075772765132,,,,118.30608309861583,134.65543235668682,,,,-1.5722094472281043,-9.746884076263598,6.602465181807389,,,
2017-10-08,,125.44525906764018,,,,117.27064885901545,133.61986927626492,,,,6.01069144217341,-2.1639187664513315,14.185301650798138,,,
2017-10-15,,124.3303114515699,,,,116.15576277567487,132.50486012746492,,,,-1.0295684757733312,-9.204117151668356,7.144980200121694,,,
2017-10-22,,123.55128191169915,,,,115.37679201208557,131.7257718113127,,,,-0.38774570075463544,-8.562235600368197,7.7867441988589405,,,
2017-10-29,,123.49750922472816,,,,115.32307547006103,131.67194297939528,,,,-0.7935576632241208,-8.967991417891241,7.380876091443014,,,
2017-11-05,0.0,126.10666570122572,,,,117.93228557946246,134.28104582298897,0.0,0.0,0.0,-1.2459674920869048,-9.420347613850154,6.928412629676359,0.0,0.0,0.0
