,ds,yhat,yhat_lower,yhat_upper
0,2015-09-13,74.67256790514698,73.85006107023165,75.46886111470552
1,2015-09-20,74.02397007701,73.22036573628277,74.85095608987889
2,2015-09-27,73.02647064975403,72.24452460357875,73.8241550218311
3,2015-10-04,71.26294419206964,70.52170066482215,72.06653482345303
4,2015-10-11,70.40134255103436,69.62527532225938,71.24780481042367
5,2015-10-18,70.52875709228141,69.72563575232249,71.31025186758076
6,2015-10-25,70.03647003392481,69.18589482262266,70.90191258183589
7,2015-11-01,68.93053803205201,68.17197402704416,69.80113217808086
8,2015-11-08,67.42151848777408,66.56087567540008,68.21956025981353
9,2015-11-15,66.92893131695672,66.08183216327879,67.68134778864867
10,2015-11-22,66.64377535135726,65.8861068899051,67.49114205856384
11,2015-11-29,67.07919340945223,66.30811088245281,67.89264738455338
12,2015-12-06,65.49645125380387,64.69801996967898,66.34885807712234
13,2015-12-13,61.883100217065305,61.108449755167136,62.6955974791118
14,2015-12-20,62.48612472372727,61.65933105536671,63.31561305901243
15,2015-12-27,66.18509218973537,65.38118544693582,67.0208592937276
16,2016-01-03,64.3519127713905,63.55998000649855,65.14763409705745
17,2016-01-10,60.97161277816969,60.14367752894417,61.762057472509646
18,2016-01-17,61.222662030237004,60.40624059549928,62.115560168427926
19,2016-01-24,61.16863122206205,60.30982727593213,61.935308902729176
20,2016-01-31,60.913453213462574,60.1382079858396,61.733804868081215
21,2016-02-07,60.198194397940604,59.38175093796012,60.939633168628156
22,2016-02-14,59.97117887809438,59.16569696502693,60.818429139757555
23,2016-02-21,60.114346582450366,59.286437887915994,60.905866786149375
24,2016-02-28,60.16518954001549,59.35559949509078,60.9898157711265
25,2016-03-06,59.49240812551258,58.70439729387778,60.32979393154997
26,2016-03-13,60.210442065223845,59.43834583671241,61.05413185485445
27,2016-03-20,61.23855446792556,60.48652237533556,62.07834932177334
28,2016-03-27,61.909807988415494,61.10881060147514,62.70759190076688
29,2016-04-03,61.449110642601326,60.68817795462775,62.32007649135823
30,2016-04-10,60.51220965702972,59.731047783443415,61.36323337430755
31,2016-04-17,60.837032829107216,59.976113099493254,61.600586515195765
32,2016-04-24,60.99717085542431,60.15520912598065,61.819118292932934
33,2016-05-01,61.53986492133611,60.74678065141635,62.36082553659456
34,2016-05-08,61.71366283983687,60.94376792033186,62.54323132213622
35,2016-05-15,61.91790971301141,61.105712076071406,62.70168445406638
36,2016-05-22,61.967450740696975,61.20194030030366,62.7084137964603
37,2016-05-29,63.05119203580463,62.22174997063168,63.87225278691604
38,2016-06-05,64.08063338053509,63.27623062281831,64.92535153754515
39,2016-06-12,65.0894463276598,64.24564222348599,65.92074993295596
40,2016-06-19,65.5278452427482,64.694858598798,66.29994758610059
41,2016-06-26,65.41463508735092,64.6024118790936,66.27054841378157
42,2016-07-03,65.12293588007334,64.29371191134346,65.97020566333337
43,2016-07-10,64.84108104398972,64.04417582257427,65.69541094569485
44,2016-07-17,65.12303591832728,64.28172362377255,65.87716203771504
