,ds,yhat,yhat_lower,yhat_upper
108,2017-06-04,113.78700056972467,110.68638567740119,116.76644022870813
109,2017-06-11,115.43408960247999,112.64716152074578,118.17564672433538
110,2017-06-18,117.41474929146878,114.43350171335523,120.21424261585216
111,2017-06-25,117.57693475567224,114.73134335658057,120.46729062908673
112,2017-07-02,116.81663521968558,113.9619977414481,119.52067338356105
113,2017-07-09,118.58718891524008,115.69745960877506,121.37645302335882
114,2017-07-16,116.69545710360376,113.57747669022788,119.54076073364514
115,2017-07-23,117.13598274178503,114.35969545319381,120.0545992375193
116,2017-07-30,117.78366269267728,115.01273083394605,120.72570657597082
117,2017-08-06,120.45825794400577,117.42872675330577,123.25162973448377
118,2017-08-13,124.89996775318724,122.20238970022386,127.88336667926635
119,2017-08-20,120.30983809835085,117.64319084495034,123.11405897573282
120,2017-08-27,119.92022306861105,116.96170098427301,122.88454770381907
121,2017-09-03,120.66954544338287,117.65939301123942,123.53409106065617
122,2017-09-10,122.53184727662797,119.62273879759252,125.56379488949992
123,2017-09-17,122.21138914241828,119.52255206175771,125.06516703304163
124,2017-09-24,119.85030396165925,116.97373984669716,122.86552544629383
125,2017-10-01,117.69313758030326,114.81303317085244,120.49913781060116
126,2017-10-08,119.62631117010454,116.90287803231826,122.49276167732734
127,2017-10-15,117.3831001193517,114.44095514696373,120.28985955799737
128,2017-10-22,115.96039426856069,113.03788546323013,118.90454430515399
129,2017-10-29,112.67570366556623,109.65380093171737,115.47294196237
130,2017-11-05,111.1862532640692,108.37503180145092,114.08977671550119
131,2017-11-12,114.23003237158247,111.36294601332527,117.25196249882649
132,2017-11-19,107.85071222674489,105.05007022054897,110.7996806098795
133,2017-11-26,105.44262412248612,102.54701157419386,108.45267449891605
134,2017-12-03,103.47155645649708,100.64706136623491,106.24993145426956
135,2017-12-10,104.4091036815299,101.33150369910128,107.36674692796524
136,2017-12-17,104.33365404063306,101.56567847260452,107.17447635672794
137,2017-12-24,103.65518926084019,100.98743466454991,106.62375293145014
138,2017-12-31,101.95512165480775,98.98337158769586,104.83649822782888
139,2018-01-07,102.77701786387753,99.73608374608888,105.71767586491644
140,2018-01-14,99.99726032923147,97.00806089729224,103.00948684975585
141,2018-01-21,101.13093270709746,98.24444867984813,104.19899190074135
142,2018-01-28,102.2221561855089,99.03395303195254,105.11485935624367
143,2018-02-04,104.07214151823256,101.15975929526948,107.02868339161691
144,2018-02-11,102.85588248024825,99.99552826211853,105.89369084752734
145,2018-02-18,102.17260813586088,99.12966010694096,105.17464715230697
146,2018-02-25,100.64484966823213,97.55908432174931,103.80742992959472
147,2018-03-04,101.69013304178411,98.47752775996413,104.96413092542724
148,2018-03-11,106.89834790334221,103.78915454841265,109.88898229032623
149,2018-03-18,108.70035453448337,105.42950595745394,112.09868783213916
150,2018-03-25,108.53622272450156,105.33102034155988,111.91731395108101
151,2018-04-01,106.75910635539621,103.5767969198401,110.11810698032754
152,2018-04-08,108.00173395381748,104.564272939608,111.57848824116921
153,2018-04-15,106.09302649600235,102.83875236708955,109.3759340216431
154,2018-04-22,107.49297787041716,104.16489423611667,111.04095597171316
155,2018-04-29,107.95567152564095,104.58806009419239,111.62691161380738
156,2018-05-06,109.87706772486641,106.28201371166703,113.74429940625053
157,2018-05-13,111.69236304937438,107.87510609547331,115.6326048384957
158,2018-05-20,114.0305797912647,110.19341270699503,117.71851887230605
159,2018-05-27,114.00295761119942,109.99597542960915,117.98517732701247
160,2018-06-03,113.9582713640779,110.02578113765486,117.97816940958778
