,date,price_float
188,2015-09-27,78.09883720930233
189,2015-09-28,76.9079646017699
190,2015-09-29,76.33333333333333
191,2015-09-30,76.17060810810811
192,2015-10-01,75.17562724014337
193,2015-10-02,79.86705202312139
194,2015-10-03,80.04724409448819
195,2015-10-04,76.27848101265823
196,2015-10-05,75.31343283582089
197,2015-10-06,74.3984
198,2015-10-07,74.58469055374593
199,2015-10-08,75.4675540765391
200,2015-10-09,79.15753424657534
201,2015-10-10,79.70689655172414
202,2015-10-11,76.16528925619835
203,2015-10-12,75.73865414710485
204,2015-10-13,75.61456752655539
205,2015-10-14,76.6473282442748
206,2015-10-15,76.78199052132702
207,2015-10-16,80.41909385113269
208,2015-10-17,80.6051779935275
209,2015-10-18,77.51782945736434
210,2015-10-19,76.37202380952381
211,2015-10-20,75.83946980854198
212,2015-10-21,75.96778916544656
213,2015-10-22,76.40615835777126
214,2015-10-23,79.55917159763314
215,2015-10-24,79.6274217585693
216,2015-10-25,77.07163742690058
217,2015-10-26,76.22967189728959
218,2015-10-27,75.81455064194009
219,2015-10-28,75.84900284900284
220,2015-10-29,76.0677966101695
221,2015-10-30,79.1026722925457
222,2015-10-31,79.36248236953456
223,2015-11-01,75.77260273972603
224,2015-11-02,71.6678281068525
225,2015-11-03,70.85739030023095
226,2015-11-04,71.18071593533487
227,2015-11-05,72.02923627684964
228,2015-11-06,75.89682539682539
229,2015-11-07,76.16297662976629
230,2015-11-08,72.4044289044289
231,2015-11-09,71.59158134243458
232,2015-11-10,71.2001133786848
233,2015-11-11,71.39028571428571
234,2015-11-12,71.70149253731343
235,2015-11-13,75.50232018561485
236,2015-11-14,75.73201856148492
237,2015-11-15,72.54011299435028
238,2015-11-16,71.27442371020857
239,2015-11-17,71.04714912280701
240,2015-11-18,71.03661202185792
241,2015-11-19,71.47142857142858
242,2015-11-20,74.8993288590604
243,2015-11-21,75.22905027932961
244,2015-11-22,72.08565072302558
245,2015-11-23,71.62694013303769
246,2015-11-24,71.8
247,2015-11-25,72.85472578763127
248,2015-11-26,73.48602673147023
249,2015-11-27,75.95863309352518
250,2015-11-28,75.77529411764706
251,2015-11-29,72.30690826727067
252,2015-11-30,71.1566265060241
253,2015-12-01,70.8933260393873
254,2015-12-02,66.37424789410349
255,2015-12-03,66.64119804400978
256,2015-12-04,69.76847290640394
257,2015-12-05,70.12173913043478
258,2015-12-06,67.51186239620404
259,2015-12-07,67.02173913043478
260,2015-12-08,66.79176470588236
261,2015-12-09,66.93546511627908
262,2015-12-10,66.66333725029378
263,2015-12-11,70.03919239904988
264,2015-12-12,70.36638954869359
265,2015-12-13,67.4529964747356
266,2015-12-14,66.92823803967327
267,2015-12-15,66.46332945285215
268,2015-12-16,66.59930715935334
269,2015-12-17,66.90614136732329
270,2015-12-18,69.88574793875148
271,2015-12-19,70.55303933253873
272,2015-12-20,68.48074608904933
273,2015-12-21,68.39037758830695
274,2015-12-22,68.38351920693928
275,2015-12-23,68.5945945945946
276,2015-12-24,69.6522911051213
277,2015-12-25,72.4918144611187
278,2015-12-26,72.76280323450135
279,2015-12-27,69.8051948051948
280,2015-12-28,69.16370558375634
281,2015-12-29,68.39219330855019
282,2015-12-30,68.48828606658446
283,2015-12-31,69.5659062103929
284,2016-01-01,72.09780439121754
285,2016-01-02,71.06200227531284
286,2016-01-03,67.11355507868383
287,2016-01-04,66.7004175365344
288,2016-01-05,66.72571232406452
289,2016-01-06,66.95988292011015
290,2016-01-07,67.09420289855069
291,2016-01-08,69.71433470507546
292,2016-01-09,70.0504476584022
293,2016-01-10,67.07279890373414
294,2016-01-11,66.60104588394057
295,2016-01-12,66.34912634408597
296,2016-01-13,66.5439838220424
297,2016-01-14,66.70503718728867
298,2016-01-15,69.73843537414965
299,2016-01-16,70.04996577686516
300,2016-01-17,67.2013319672131
301,2016-01-18,66.62936827956986
302,2016-01-19,66.46233333333332
303,2016-01-20,66.66716716716714
304,2016-01-21,66.83902847571187
305,2016-01-22,69.6278056951424
306,2016-01-23,69.81072026800669
307,2016-01-24,66.85437541750163
308,2016-01-25,66.35916666666664
309,2016-01-26,66.29627783316714
310,2016-01-27,66.31671651711528
311,2016-01-28,66.5218115218115
312,2016-01-29,69.46137196137192
313,2016-01-30,69.63710499490314
314,2016-01-31,66.80617408906876
315,2016-02-01,65.8592715231788
316,2016-02-02,64.85052631578945
317,2016-02-03,64.8103023909986
318,2016-02-04,64.97762508809019
319,2016-02-05,67.8301587301587
320,2016-02-06,67.96677271120535
321,2016-02-07,65.41254295532643
322,2016-02-08,65.02074829931966
323,2016-02-09,64.894960844399
324,2016-02-10,65.0803480040941
325,2016-02-11,65.47695218438248
326,2016-02-12,68.69450243562977
327,2016-02-13,69.06912280701751
328,2016-02-14,66.51313025210081
329,2016-02-15,65.10231528770849
330,2016-02-16,64.96083418107827
331,2016-02-17,64.81926076636142
332,2016-02-18,65.17550118926262
333,2016-02-19,68.23367521367517
334,2016-02-20,68.41017759562835
335,2016-02-21,65.7541371158392
336,2016-02-22,65.21696847753181
337,2016-02-23,65.04400937081657
338,2016-02-24,65.10167504187602
339,2016-02-25,65.26875210225357
340,2016-02-26,68.16649763353614
341,2016-02-27,68.41361788617881
342,2016-02-28,65.6894630192502
343,2016-02-29,65.2611443779108
344,2016-03-01,65.38167170191338
345,2016-03-02,64.53057939914163
346,2016-03-03,64.5762987012987
347,2016-03-04,67.30186608122942
348,2016-03-05,67.62513661202186
349,2016-03-06,65.56392199349946
350,2016-03-07,65.18810289389067
351,2016-03-08,65.13612004287245
352,2016-03-09,65.19734042553192
353,2016-03-10,65.28740581270183
354,2016-03-11,68.43851132686085
355,2016-03-12,68.59891891891891
356,2016-03-13,65.94360902255639
357,2016-03-14,65.65764331210191
358,2016-03-15,65.53760593220339
359,2016-03-16,65.77989417989419
360,2016-03-17,65.98193411264612
361,2016-03-18,68.71481876332622
362,2016-03-19,68.86898395721926
363,2016-03-20,66.40394877267876
364,2016-03-21,66.13059701492537
365,2016-03-22,66.08989361702127
366,2016-03-23,66.0849358974359
367,2016-03-24,66.02224576271186
368,2016-03-25,68.77054429028816
369,2016-03-26,68.71624472573839
370,2016-03-27,66.07586933614331
371,2016-03-28,65.83298755186722
372,2016-03-29,65.89563862928348
373,2016-03-30,65.94074844074844
374,2016-03-31,66.248654467169
375,2016-04-01,69.77267080745342
376,2016-04-02,69.58210784313725
377,2016-04-03,66.83553421368548
378,2016-04-04,66.56599286563615
379,2016-04-05,66.17284623773173
380,2016-04-06,65.74239130434782
381,2016-04-07,65.82456140350877
382,2016-04-08,68.95474613686534
383,2016-04-09,68.95479302832244
384,2016-04-10,65.51365546218487
385,2016-04-11,65.06960081883317
386,2016-04-12,65.23367346938775
387,2016-04-13,65.40061791967044
388,2016-04-14,65.625
389,2016-04-15,68.82610993657505
390,2016-04-16,69.21224920802534
391,2016-04-17,65.84735202492212
392,2016-04-18,65.27772126144455
393,2016-04-19,65.05790533736153
394,2016-04-20,65.1314459049545
395,2016-04-21,65.58650875386199
396,2016-04-22,68.75916230366492
397,2016-04-23,68.91983122362869
398,2016-04-24,65.65435897435897
399,2016-04-25,65.21671671671672
400,2016-04-26,65.1867469879518
401,2016-04-27,65.32914572864321
402,2016-04-28,65.49546370967742
403,2016-04-29,68.58939393939394
404,2016-04-30,68.93023255813954
405,2016-05-01,66.95114656031905
406,2016-05-02,67.1823347107438
407,2016-05-03,66.34398934398935
408,2016-05-04,66.06741573033707
409,2016-05-05,66.0734126984127
410,2016-05-06,69.40933694181327
411,2016-05-07,70.26077885952712
412,2016-05-08,66.40013140604468
413,2016-05-09,66.03531598513011
414,2016-05-10,65.94889162561576
415,2016-05-11,66.15129151291512
416,2016-05-12,66.17888748419722
417,2016-05-13,69.29738562091504
418,2016-05-14,69.65554072096128
419,2016-05-15,66.99418604651163
420,2016-05-16,66.12734082397004
421,2016-05-17,66.30902348578492
422,2016-05-18,66.81699751861042
423,2016-05-19,66.93989769820972
424,2016-05-20,69.37402088772846
425,2016-05-21,69.48041775456919
426,2016-05-22,66.4003807106599
427,2016-05-23,66.05
428,2016-05-24,66.11189634864546
429,2016-05-25,66.28158205430933
430,2016-05-26,66.41129032258064
431,2016-05-27,69.97138964577657
432,2016-05-28,70.56373937677054
433,2016-05-29,68.10623229461757
434,2016-05-30,67.44458438287154
435,2016-05-31,67.10837438423646
436,2016-06-01,67.45657568238214
437,2016-06-02,67.845
438,2016-06-03,70.085931254996
439,2016-06-04,70.4416961130742
440,2016-06-05,67.32834994462901
441,2016-06-06,67.54014336917561
442,2016-06-07,67.15562565720293
443,2016-06-08,67.44915254237286
444,2016-06-09,68.03779697624189
445,2016-06-10,70.55468164794007
446,2016-06-11,70.92709529276695
447,2016-06-12,67.86394927536232
448,2016-06-13,67.3092013888889
449,2016-06-14,67.55109739368996
450,2016-06-15,67.60620075368274
451,2016-06-16,67.7510570824524
452,2016-06-17,70.26530612244895
453,2016-06-18,70.56493506493503
454,2016-06-19,67.19559944559944
455,2016-06-20,66.83774609640186
456,2016-06-21,66.68247561385802
457,2016-06-22,66.78503401360543
458,2016-06-23,66.96755921730173
459,2016-06-24,70.04654021777306
460,2016-06-25,70.05144467935162
461,2016-06-26,67.68855567045846
462,2016-06-27,67.32841641234315
463,2016-06-28,67.11335351496804
464,2016-06-29,67.16060606060604
465,2016-06-30,67.92040816326532
466,2016-07-01,71.17931155602386
467,2016-07-02,71.26122807017542
468,2016-07-03,69.12629399585921
469,2016-07-04,69.6563796680498
470,2016-07-05,68.69397363465158
471,2016-07-06,68.92149220489976
472,2016-07-07,68.82911392405065
473,2016-07-08,72.31910066006601
474,2016-07-09,72.34997944923963
475,2016-07-10,68.82254335260116
476,2016-07-11,68.47372289599413
477,2016-07-12,68.14086021505375
478,2016-07-13,68.63199711087034
479,2016-07-14,68.89929785661492
480,2016-07-15,71.04597701149424
481,2016-07-16,71.15825508607197
482,2016-07-17,68.16152149944874
483,2016-07-18,67.47647484618166
484,2016-07-19,68.31827731092437
485,2016-07-20,68.61311417461998
486,2016-07-21,69.3609921484654
487,2016-07-22,72.37567567567567
488,2016-07-23,72.60523446019629
489,2016-07-24,69.45759471671882
490,2016-07-25,69.18834547346512
491,2016-07-26,68.90783090783088
492,2016-07-27,68.91910229645094
493,2016-07-28,68.84489505514053
494,2016-07-29,71.59072871572873
495,2016-07-30,72.10318311874104
496,2016-07-31,69.07000000000002
497,2016-08-01,69.18887722980062
498,2016-08-02,70.02784503631962
499,2016-08-03,70.48014440433214
500,2016-08-04,70.4548780487805
501,2016-08-05,74.6972534332085
502,2016-08-06,74.0799057412168
503,2016-08-07,69.82187993680884
504,2016-08-08,69.19245354569584
505,2016-08-09,68.91534988713319
506,2016-08-10,69.15540282550592
507,2016-08-11,69.55965120887831
508,2016-08-12,73.30139230139228
509,2016-08-13,73.39988009592325
510,2016-08-14,69.5491865304578
511,2016-08-15,69.15082793376533
512,2016-08-16,69.38930084745763
513,2016-08-17,69.53672014260248
514,2016-08-18,69.60581437342002
515,2016-08-19,73.5751988430947
516,2016-08-20,73.83315158124319
517,2016-08-21,69.57862622036261
518,2016-08-22,69.29432989690724
519,2016-08-23,69.26248725790013
520,2016-08-24,69.25323790047716
521,2016-08-25,69.73180272108844
522,2016-08-26,73.19781931464172
523,2016-08-27,73.61241496598639
524,2016-08-28,69.73014290461948
525,2016-08-29,68.87621832358677
526,2016-08-30,68.83060372511241
527,2016-08-31,68.66110581506199
528,2016-09-01,69.75539811066128
529,2016-09-02,75.1608695652174
530,2016-09-03,75.02096569250318
531,2016-09-04,70.47245848521668
532,2016-09-05,69.56370938298649
533,2016-09-06,69.91120360735344
534,2016-09-07,70.08004840940524
535,2016-09-08,70.34199363732765
536,2016-09-09,73.93968593861527
537,2016-09-10,74.24379432624116
538,2016-09-11,69.7060606060606
539,2016-09-12,69.3201320132013
540,2016-09-13,69.08995747464833
541,2016-09-14,69.27468230694036
542,2016-09-15,69.8468646864686
543,2016-09-16,73.62235449735448
544,2016-09-17,73.74016666666668
545,2016-09-18,69.52915838303511
546,2016-09-19,69.0501809805857
547,2016-09-20,69.09570312499999
548,2016-09-21,69.04370515329418
549,2016-09-22,69.43719090009888
550,2016-09-23,73.000322684737
551,2016-09-24,73.15657051282052
552,2016-09-25,69.22438330170775
553,2016-09-26,68.75733704046954
554,2016-09-27,68.66880733944953
555,2016-09-28,68.59777980535277
556,2016-09-29,68.84202500762424
557,2016-09-30,72.39200367647065
558,2016-10-01,72.25402613187482
559,2016-10-02,68.51244942421413
560,2016-10-03,68.50659229208925
561,2016-10-04,68.63709677419355
562,2016-10-05,68.68895643363729
563,2016-10-06,68.77858627858627
564,2016-10-07,72.16754756871036
565,2016-10-08,72.07362288135593
566,2016-10-09,69.06794605809128
567,2016-10-10,68.68054162487462
568,2016-10-11,68.74825870646767
569,2016-10-12,68.90977068793619
570,2016-10-13,69.0444111776447
571,2016-10-14,72.35479041916167
572,2016-10-15,72.39910979228486
573,2016-10-16,69.16814595660749
574,2016-10-17,68.86793372319688
575,2016-10-18,68.8030888030888
576,2016-10-19,68.78585178055823
577,2016-10-20,68.91319107662464
578,2016-10-21,71.87231968810916
579,2016-10-22,72.1207400194742
580,2016-10-23,68.82686711930165
581,2016-10-24,68.77581261950287
582,2016-10-25,68.66571428571429
583,2016-10-26,68.69914448669202
584,2016-10-27,69.09971374045801
585,2016-10-28,71.89827255278311
586,2016-10-29,72.18103448275862
587,2016-10-30,68.96625475285171
588,2016-10-31,68.6354656632173
589,2016-11-01,68.39943872778298
590,2016-11-02,68.9038844621514
591,2016-11-03,70.0
592,2016-11-04,72.6815578465063
593,2016-11-05,72.54942528735633
594,2016-11-06,69.52867570385818
595,2016-11-07,67.88695652173914
596,2016-11-08,67.5752840909091
597,2016-11-09,67.76062322946176
598,2016-11-10,68.50097087378641
599,2016-11-11,72.20603015075378
600,2016-11-12,72.06106106106107
601,2016-11-13,68.0297790585975
602,2016-11-14,67.27455565949485
603,2016-11-15,66.99493554327809
604,2016-11-16,66.84309240622142
605,2016-11-17,67.4222941720629
606,2016-11-18,70.38327032136105
607,2016-11-19,70.7664129400571
608,2016-11-20,67.90739008419084
609,2016-11-21,67.65162790697674
610,2016-11-22,67.88436018957346
611,2016-11-23,68.44223300970874
612,2016-11-24,69.09443339960238
613,2016-11-25,71.49608227228208
614,2016-11-26,71.12115384615385
615,2016-11-27,67.65816326530613
616,2016-11-28,66.80734360834089
617,2016-11-29,66.54375
618,2016-11-30,66.65987599645705
619,2016-12-01,66.86973684210527
620,2016-12-02,69.48946444249341
621,2016-12-03,69.9961464354528
622,2016-12-04,66.52028639618139
623,2016-12-05,65.95391705069125
624,2016-12-06,66.00338600451467
625,2016-12-07,64.85952637244348
626,2016-12-08,64.56517094017094
627,2016-12-09,67.19131832797427
628,2016-12-10,67.55835117773019
629,2016-12-11,64.18913270637408
630,2016-12-12,63.86076604554865
631,2016-12-13,63.90848670756646
632,2016-12-14,63.986280487804876
633,2016-12-15,63.92953367875648
634,2016-12-16,66.91114616193481
635,2016-12-17,66.89017951425555
636,2016-12-18,64.18465608465608
637,2016-12-19,64.16986155484558
638,2016-12-20,64.1951219512195
639,2016-12-21,64.14894736842105
640,2016-12-22,65.39043381535039
641,2016-12-23,68.36585365853658
642,2016-12-24,69.02286401925392
643,2016-12-25,67.09040590405904
644,2016-12-26,66.18683274021352
645,2016-12-27,66.1002277904328
646,2016-12-28,66.02262443438914
647,2016-12-29,66.1347438752784
648,2016-12-30,68.75555555555556
649,2016-12-31,68.81388888888888
650,2017-01-01,65.34699170124482
651,2017-01-02,64.64688128772636
652,2017-01-03,64.29920870425322
653,2017-01-04,63.86858054226479
654,2017-01-05,64.0515835685168
655,2017-01-06,66.33179439827637
656,2017-01-07,66.29315612587845
657,2017-01-08,63.48617373008721
658,2017-01-09,63.18427335123846
659,2017-01-10,63.13080357142861
660,2017-01-11,63.345557543232
661,2017-01-12,63.50876397703233
662,2017-01-13,66.03999999999999
663,2017-01-14,66.2249235474006
664,2017-01-15,63.49325539568347
665,2017-01-16,63.07348148148151
666,2017-01-17,63.00591540964215
667,2017-01-18,63.10103703703705
668,2017-01-19,63.25934098264199
669,2017-01-20,65.74408413672214
670,2017-01-21,65.87273788674835
671,2017-01-22,63.1773018648019
672,2017-01-23,62.848379629629676
673,2017-01-24,62.762152777777814
674,2017-01-25,62.756554307116154
675,2017-01-26,63.02099511072768
676,2017-01-27,65.42421627840089
677,2017-01-28,65.43313287514316
678,2017-01-29,62.97711015736771
679,2017-01-30,62.64326484018268
680,2017-01-31,62.51232993197283
681,2017-02-01,62.81421693571231
682,2017-02-02,62.920851063829836
683,2017-02-03,65.16158192090388
684,2017-02-04,65.76224188790557
685,2017-02-05,62.97964015151515
686,2017-02-06,62.84622641509434
687,2017-02-07,62.77097078228087
688,2017-02-08,62.56823161189357
689,2017-02-09,62.72643781993376
690,2017-02-10,65.37632455343626
691,2017-02-11,65.52089009990918
692,2017-02-12,62.59645199761477
693,2017-02-13,62.408508158508155
694,2017-02-14,62.29979762937263
695,2017-02-15,62.58953287197233
696,2017-02-16,62.966402582159596
697,2017-02-17,65.4778471602736
698,2017-02-18,65.45688888888888
699,2017-02-19,63.14923842999413
700,2017-02-20,62.68555363321799
701,2017-02-21,62.31939704209322
702,2017-02-22,62.39264328485883
703,2017-02-23,62.42428124110445
704,2017-02-24,64.56162224132993
705,2017-02-25,64.68329034107195
706,2017-02-26,62.357163364915245
707,2017-02-27,62.009511641112944
708,2017-02-28,62.08290960451974
709,2017-03-01,62.23452583759225
710,2017-03-02,62.553758865248184
711,2017-03-03,64.84536958368733
712,2017-03-04,64.82681959784763
713,2017-03-05,62.81269113149849
714,2017-03-06,62.55430940728655
715,2017-03-07,62.64182759585779
716,2017-03-08,62.72830665543384
717,2017-03-09,62.73387829246135
718,2017-03-10,64.7870541205412
719,2017-03-11,64.97826086956523
720,2017-03-12,62.68655130540376
721,2017-03-13,62.41061705989111
722,2017-03-14,62.45787878787878
723,2017-03-15,62.64517625231914
724,2017-03-16,63.12642614862781
725,2017-03-17,65.27772628977446
726,2017-03-18,65.56737262124
727,2017-03-19,62.96893939393939
728,2017-03-20,62.580157289776174
729,2017-03-21,62.68953345610805
730,2017-03-22,62.818097014925385
731,2017-03-23,63.23677621283253
732,2017-03-24,65.09113607990012
733,2017-03-25,65.19040968342647
734,2017-03-26,63.03234055354989
735,2017-03-27,62.7641509433962
736,2017-03-28,62.637202380952395
737,2017-03-29,62.553576728999694
738,2017-03-30,62.76884570082449
739,2017-03-31,64.60131004366812
740,2017-04-01,65.03228621291447
741,2017-04-02,63.064935064935064
742,2017-04-03,62.83592177164223
743,2017-04-04,63.03030303030303
744,2017-04-05,63.718117408906885
745,2017-04-06,64.08256880733946
746,2017-04-07,66.40332993544003
747,2017-04-08,66.85021952043228
748,2017-04-09,64.13190383365819
749,2017-04-10,63.73613736609953
750,2017-04-11,63.80792017461798
751,2017-04-12,63.65824758341125
752,2017-04-13,63.70059692114354
753,2017-04-14,66.1644486692015
754,2017-04-15,66.50110794555239
755,2017-04-16,63.79108418763587
756,2017-04-17,63.452204748689454
757,2017-04-18,63.63177226813589
758,2017-04-19,63.653419593345646
759,2017-04-20,63.89147286821701
760,2017-04-21,66.23543233082708
761,2017-04-22,66.29704049844233
762,2017-04-23,63.92432598039212
763,2017-04-24,63.26242095754288
764,2017-04-25,63.27732610659437
765,2017-04-26,63.331048141377174
766,2017-04-27,63.58547008547008
767,2017-04-28,65.93858024691357
768,2017-04-29,65.99689633767844
769,2017-04-30,63.69398907103821
770,2017-05-01,63.69748653500896
771,2017-05-02,63.65570370370371
772,2017-05-03,63.82584606169511
773,2017-05-04,64.02278942570645
774,2017-05-05,66.52354740061158
775,2017-05-06,66.68850470124356
776,2017-05-07,64.4375543951262
777,2017-05-08,63.770189003436464
778,2017-05-09,64.37174940898345
779,2017-05-10,64.37463126843656
780,2017-05-11,65.26190476190477
781,2017-05-12,68.08734052993134
782,2017-05-13,67.95044598612486
783,2017-05-14,64.95669934640523
784,2017-05-15,64.73590982286638
785,2017-05-16,64.78758486905919
786,2017-05-17,64.96261528326748
787,2017-05-18,65.04175084175087
788,2017-05-19,67.94894427137422
789,2017-05-20,68.15130890052359
790,2017-05-21,65.3386000679579
791,2017-05-22,64.73218954248367
792,2017-05-23,64.74591738712779
793,2017-05-24,65.00207933461296
794,2017-05-25,65.30298604349241
795,2017-05-26,68.53633105246014
796,2017-05-27,69.0982438701127
797,2017-05-28,66.54432450114494
798,2017-05-29,65.6929158760279
799,2017-05-30,65.11586863106199
800,2017-05-31,65.27188167124127
801,2017-06-01,66.29470606340413
802,2017-06-02,69.20337670384137
803,2017-06-03,70.19535519125685
804,2017-06-04,68.18617226728466
805,2017-06-05,67.33168859649123
806,2017-06-06,67.64451706608571
807,2017-06-07,67.94131714495954
808,2017-06-08,68.52046783625728
809,2017-06-09,71.3094967839576
810,2017-06-10,71.80412371134017
811,2017-06-11,68.8953572723975
812,2017-06-12,68.34717784877526
813,2017-06-13,68.19890768146581
814,2017-06-14,68.27116542685083
815,2017-06-15,68.21968874411867
816,2017-06-16,71.25364697301238
817,2017-06-17,71.42070484581494
818,2017-06-18,68.96835443037973
819,2017-06-19,68.6874570446735
820,2017-06-20,68.72107792653621
821,2017-06-21,68.62765586903517
822,2017-06-22,68.6915422885572
823,2017-06-23,71.68834080717488
824,2017-06-24,71.86296296296292
