,ds,yhat,yhat_lower,yhat_upper
31,2016-04-17,112.95801914838431,110.9826045983102,115.04171565880786
32,2016-04-24,113.7478466810597,111.6933603667071,115.86364294994974
33,2016-05-01,113.95231311732712,111.97927745688553,116.03196198795337
34,2016-05-08,116.7834216448608,114.68172634783072,118.78183722362712
35,2016-05-15,119.43851130023113,117.42664370464512,121.65166934494019
36,2016-05-22,118.86641120791471,116.86301677330991,120.92015404766002
37,2016-05-29,118.58033659300013,116.47746076135611,120.48652278258332
38,2016-06-05,118.89743646435538,116.97833753110481,121.04713941675979
39,2016-06-12,118.1623033250499,116.23341318377068,120.33109714130558
40,2016-06-19,120.97206706532336,118.84044330730752,123.0579995880084
41,2016-06-26,120.56246291472976,118.43446427606668,122.55128951267973
42,2016-07-03,119.48241106268677,117.40911715907431,121.52065058544628
43,2016-07-10,118.85911350506517,116.81810274247647,120.84595228770661
44,2016-07-17,120.02836711362757,117.7751654959048,122.06732420564475
45,2016-07-24,120.05108512306849,117.97628312450543,122.04005915989055
46,2016-07-31,120.72306928316247,118.54926846249677,122.56014315181895
47,2016-08-07,125.29953718121041,123.35056867814774,127.3659503704523
48,2016-08-14,121.22177524986172,119.18763560984458,123.33119967641542
49,2016-08-21,118.2523981774317,116.12852285261937,120.37733232155176
50,2016-08-28,118.36767761802604,116.31065390673766,120.42364583343482
51,2016-09-04,118.71202243806681,116.59485708761692,120.75121190350768
52,2016-09-11,118.24846962148017,116.1982233009045,120.19377541390054
53,2016-09-18,120.37564300072293,118.29708626381067,122.47153966065179
54,2016-09-25,118.77538361956584,116.81600481569072,120.88793142529826
55,2016-10-02,118.12320468528647,116.05994940582124,119.92813459999137
56,2016-10-09,121.6300976555242,119.61694435144099,123.75212079942364
57,2016-10-16,114.52969634395873,112.49849955611224,116.6239407351294
58,2016-10-23,113.67263472349185,111.59039800535717,115.74047682864511
59,2016-10-30,112.6223701333049,110.74687604490958,114.70680898106468
60,2016-11-06,110.68205902722681,108.61433736226927,112.72560475122727
61,2016-11-13,107.55735329842133,105.4881350436737,109.67006201487045
62,2016-11-20,107.66983562036488,105.58498481655899,109.75139660147572
63,2016-11-27,106.36869288025264,104.35696058680645,108.32457885905845
64,2016-12-04,102.22998932996529,100.1962711498104,104.2813801085476
65,2016-12-11,99.55652087795487,97.57189191603015,101.562356961397
66,2016-12-18,101.27821036878626,99.32005421505099,103.27789388549925
67,2016-12-25,101.67745723486705,99.64036897198238,103.78709804077926
68,2017-01-01,103.01113021673807,100.90837185870663,105.13533406170816
69,2017-01-08,102.12082695762537,100.09417752645452,104.06630277460678
70,2017-01-15,100.74946405487913,98.78600430375059,102.7035403742942
71,2017-01-22,99.7420852099393,97.69198147017102,101.92999689635619
72,2017-01-29,99.70654927498666,97.67567408892262,101.68644740145787
73,2017-02-05,103.25367604523531,101.13433949044622,105.4241249200011
74,2017-02-12,101.64053610459138,99.54720475739278,103.59372870410901
75,2017-02-19,98.74190528562178,96.78153162833175,100.82527186773339
76,2017-02-26,98.8208798578622,96.77967331614403,100.82113435890138
77,2017-03-05,99.12193761745843,97.1239699369385,101.19065762153438
78,2017-03-12,99.62046521788906,97.48097091296259,101.68540217711555
79,2017-03-19,102.31347285040859,100.15558138341777,104.28756157733882
80,2017-03-26,100.79625364731446,98.75890312793,102.79404865042686
81,2017-04-02,102.55054447902393,100.56582136706396,104.53739272688567
82,2017-04-09,103.36468576754226,101.39990031374359,105.51075420284255
83,2017-04-16,101.0362670551626,98.8106274231565,102.93211419826984
84,2017-04-23,102.06234550534444,99.8832279463001,104.03659390806982
85,2017-04-30,102.59202467479054,100.55855028385676,104.91095399117316
86,2017-05-07,105.5102169953276,103.57158087610892,107.51555561380346
