,ds,yhat,yhat_lower,yhat_upper
55,2016-09-25,65.95813524195052,64.4989468963201,67.39680981223181
56,2016-10-02,65.084415318498,63.724751981740525,66.434071737895
57,2016-10-09,64.8269267743863,63.380483343629756,66.27355749821002
58,2016-10-16,65.00433601685617,63.636937804925054,66.44517148869319
59,2016-10-23,64.81525001428835,63.38109924876508,66.24638799215037
60,2016-10-30,65.04807079654833,63.54867345553494,66.54246762848567
61,2016-11-06,64.79032362320372,63.285515141178244,66.21952788324293
62,2016-11-13,64.43655276192736,62.971156577335044,65.91283275334945
63,2016-11-20,64.36749341193321,62.87075055684854,65.89606733224888
64,2016-11-27,64.33840846514937,62.90519500909236,65.71543485047526
65,2016-12-04,63.47307549040018,62.094175756774156,64.96599121410367
66,2016-12-11,60.37031858805106,58.94793281503039,61.86431667530005
67,2016-12-18,59.70097200311481,58.31302341443743,61.192320731202564
68,2016-12-25,60.27138212968599,58.842169072535725,61.74577366177149
69,2017-01-01,62.06671470460905,60.63906992726219,63.47473501248636
70,2017-01-08,59.28073475538336,57.83088831165793,60.85426454961799
71,2017-01-15,58.894541319101776,57.380085643024614,60.33486756450238
72,2017-01-22,59.952201073021115,58.57532313592767,61.34862409684363
73,2017-01-29,60.06023411961897,58.63761522156349,61.507075730854794
74,2017-02-05,59.164991398990345,57.701300522264376,60.666819677731255
75,2017-02-12,59.01151385367128,57.586697245139966,60.51634095234195
76,2017-02-19,59.6080373893269,58.30730412747903,60.97729684903995
77,2017-02-26,58.901860499320144,57.417831469324724,60.28678162914993
78,2017-03-05,58.28517683479638,56.85346935362984,59.64456091133267
79,2017-03-12,58.91324942064372,57.4668488359333,60.304879146220934
80,2017-03-19,59.89082379269175,58.32018085679642,61.31917528133193
81,2017-03-26,60.28817664158478,58.82377988216315,61.743656938166104
82,2017-04-02,60.49642896909296,58.95545809098945,62.06992206488161
83,2017-04-09,59.87674576345239,58.34879414649592,61.28193039164994
84,2017-04-16,59.510120644408204,58.15135126860038,60.903879528683746
85,2017-04-23,59.72979979707021,58.293409143656014,61.3313622342453
86,2017-04-30,59.84100473199737,58.42203035759341,61.442736217646136
87,2017-05-07,60.25130206512686,58.82018415919685,61.76030793344495
88,2017-05-14,61.07660185853704,59.52334310590632,62.52813304138189
89,2017-05-21,61.29573681559633,59.814863523829835,62.65355853164361
90,2017-05-28,61.41855607844594,59.89622177949302,62.88378609067362
91,2017-06-04,62.83038932900578,61.3325571117658,64.1270302220276
92,2017-06-11,64.10622195375888,62.63978166858731,65.67923043151214
93,2017-06-18,64.66536362269142,63.342122317027446,66.1310607995536
94,2017-06-25,64.51058584067674,63.12318712769133,65.77914382711894
95,2017-07-02,64.98033485032421,63.57426943142818,66.48268027669148
96,2017-07-09,65.28770107463917,63.92049548169586,66.63352559189627
97,2017-07-16,65.0107513340196,63.650902700554646,66.50526387915991
98,2017-07-23,65.37518666400864,64.01341352712703,66.80903868477796
99,2017-07-30,65.25221361289098,63.88094891901204,66.75016892362213
100,2017-08-06,64.6816940690053,63.2706192288396,66.0992845862332
101,2017-08-13,65.95833704988304,64.5193764511146,67.4773057654053
102,2017-08-20,66.54775640540223,64.99856732696095,67.98660063361066
103,2017-08-27,65.60020515139513,64.11391665198211,67.0148800471644
104,2017-09-03,66.91871639279167,65.36988777680628,68.42091874274578
105,2017-09-10,67.55129901453743,66.14144990262051,68.92998242871087
106,2017-09-17,66.36820517468949,65.00541217302998,67.8241049740253
107,2017-09-24,65.82218663970242,64.36675223520912,67.22788241219791
108,2017-10-01,65.85712091073823,64.31099609706276,67.26519856038055
109,2017-10-08,65.55080442025785,63.95751727824354,66.9319094482895
110,2017-10-15,65.65637635920095,64.24327539617505,67.07992733596708
111,2017-10-22,66.06879502076346,64.69369141108999,67.42681015954287
112,2017-10-29,65.60832626191977,64.14747038569462,67.08850049315568
113,2017-11-05,64.48713164003131,63.028384184803,65.97927122494124
114,2017-11-12,64.54180209092964,63.187036831956384,65.97317509981451
115,2017-11-19,64.83802486170573,63.508993402051765,66.21501242105636
116,2017-11-26,64.04456678351691,62.566965770521755,65.44802951835827
117,2017-12-03,63.77374613746223,62.302193305071185,65.34131974267702
118,2017-12-10,61.40213742518394,59.95296437342229,62.857749053781205
119,2017-12-17,59.404691610889884,57.9850809364159,60.88768405322785
120,2017-12-24,61.90362426806897,60.40530263158098,63.375689923352816
121,2017-12-31,63.26464322307686,61.819706054654326,64.77331368618692
122,2018-01-07,60.3070843035928,58.81936339966069,61.74872565578353
123,2018-01-14,59.425538870415906,57.89958342958142,60.881128228052916
124,2018-01-21,61.1343877885331,59.56050382175396,62.577245850894194
125,2018-01-28,60.607087990081,58.99217621379032,62.064958149836116
126,2018-02-04,58.830620147674765,57.38322625461141,60.20018995253379
127,2018-02-11,58.912326653277276,57.57714156431797,60.288131785520335
128,2018-02-18,59.714710890135336,58.228645934404156,61.08542691050205
129,2018-02-25,58.677026415866294,57.23426065115021,60.14665690611782
130,2018-03-04,58.47545379625973,57.017978477468304,59.892146355458785
131,2018-03-11,59.404927883052736,57.95090093526046,60.87413519625464
132,2018-03-18,59.9068628828983,58.46449808746524,61.34144391146194
133,2018-03-25,60.60768366957259,59.12301299393131,62.03646489858704
134,2018-04-01,61.280024412804096,59.90785948907525,62.74844215408896
135,2018-04-08,60.369132550818,58.86190608701878,61.779142307439834
136,2018-04-15,60.09285060751514,58.611810519452916,61.63408787752785
137,2018-04-22,60.962395973601616,59.50086361605494,62.38996062788489
138,2018-04-29,60.115965456106224,58.74912492582447,61.516127729540436
139,2018-05-06,59.62361822598948,58.08715583399843,61.086161001934016
140,2018-05-13,60.93256105597048,59.47967319207949,62.3532637495582
141,2018-05-20,61.23743287413573,59.61259509715408,62.77341156688167
142,2018-05-27,60.8381569185179,59.396434572264525,62.261507722030856
143,2018-06-03,62.916316179469156,61.349711081193085,64.40783149040985
144,2018-06-10,64.737179477668,63.28022689991976,66.24499390184491
145,2018-06-17,65.00385142338492,63.41905275720916,66.48522899699059
146,2018-06-24,65.25395514776683,63.78520967715629,66.71756558659328
147,2018-07-01,65.60844358780304,64.06894309856227,67.21279626619182
148,2018-07-08,65.37756091810152,63.89285733517081,66.93204789036452
149,2018-07-15,65.45723122626097,63.89808190130006,67.00448949557392
150,2018-07-22,66.35913438053564,65.0221192751307,67.84252774797004
151,2018-07-29,65.46957381041874,63.985870841686356,67.05136581921673
152,2018-08-05,64.26146823451045,62.75789570032413,65.67252715909672
153,2018-08-12,65.73106650008042,64.1002318271081,67.29153164734512
154,2018-08-19,66.45892136279816,64.93170140094288,68.02254737773606
155,2018-08-26,65.25092438523976,63.78114369342627,66.7967523027044
156,2018-09-02,67.12948305263669,65.5202727541012,68.67623355061991
157,2018-09-09,68.48688235716136,66.91860195208955,69.9637358047239
158,2018-09-16,67.13850308846003,65.45925968812034,68.806802024051
159,2018-09-23,66.87323948067974,65.2386345934333,68.45432025909498
